Id,Name
41,com.thoughtworks.xstream.converters.collections.MapConverter
331,com.thoughtworks.xstream.io.xml.xppdom.Xpp3Dom
163,com.thoughtworks.xstream.core.AbstractTreeMarshallingStrategy
161,com.thoughtworks.xstream.core.AbstractReferenceMarshaller
387,com.thoughtworks.xstream.persistence.StreamStrategy
34,com.thoughtworks.xstream.converters.basic.URLConverter
333,com.thoughtworks.xstream.io.xml.xppdom.XppDom
250,com.thoughtworks.xstream.io.binary.Token$Formatter
30,com.thoughtworks.xstream.converters.basic.StringBufferConverter
284,com.thoughtworks.xstream.io.xml.AbstractDocumentReader$Pointer
374,com.thoughtworks.xstream.mapper.PackageAliasingMapper$1
401,featuremodel.Configuration
72,com.thoughtworks.xstream.converters.extended.GregorianCalendarConverter
237,com.thoughtworks.xstream.io.AbstractWriter
23,com.thoughtworks.xstream.converters.basic.DateConverter
203,com.thoughtworks.xstream.core.util.ObjectIdDictionary$IdWrapper
336,com.thoughtworks.xstream.io.xml.XppDomDriver
261,com.thoughtworks.xstream.io.HierarchicalStreamWriter
367,com.thoughtworks.xstream.mapper.ImplicitCollectionMapper
162,com.thoughtworks.xstream.core.AbstractReferenceUnmarshaller
183,com.thoughtworks.xstream.core.util.ArrayIterator
245,com.thoughtworks.xstream.io.binary.ReaderDepthState$Attribute
220,com.thoughtworks.xstream.core.util.QuickWriter
272,com.thoughtworks.xstream.io.naming.NameCoder
42,com.thoughtworks.xstream.converters.collections.PropertiesConverter
56,com.thoughtworks.xstream.converters.enums.EnumConverter
171,com.thoughtworks.xstream.core.ReferenceByIdMarshaller
186,com.thoughtworks.xstream.core.util.ClassLoaderReference
